Gene name	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
Ighv9-4	IGHV7-4-1	ortholog_many2many	1
Ctxnd1	CTXND1	ortholog_one2one	1
Cdkl1	CDKL1	ortholog_one2one	1
Gm45174			
Gm44928			
Fah	FAH	ortholog_one2one	1
Cntnap5c			
1810055G02Rik	C11orf24	ortholog_one2one	0
Ighv3-7			
Slc25a14	SLC25A14	ortholog_one2one	1
Mir681			
Ighv5-21			
Ighv3-8			
Ighv8-1			
Gm17022			
Ighv1-1			
Wwp2	WWP2	ortholog_one2one	1
Ighv13-2			
Ighv12-3			
Ighv6-3			
Gm18730			
Rassf3	RASSF3	ortholog_one2one	1
C030015A19Rik			
Gm2141			
Gm49848			
Ighv6-4			
Gm50374			
Gm6149			
Cfap100	CFAP100	ortholog_one2one	1
Gm50375			
Gm49849			
Exoc6	EXOC6	ortholog_one2one	1
Ighv6-5			
Gm5815			
Gm9284			
Gm23203			
Ighv6-6			
Gm49851			
Gm49852			
Gm29051			
Gm23447			
Cul3	CUL3	ortholog_one2one	1
Tjp1	TJP1	ortholog_one2one	1
Gm4512			
Gm18521			
Ighv6-7			
Gm49856			
Gm18070			
Ighv8-2	IGHV2-70D	ortholog_many2many	1
Ighv8-2	IGHV2-70	ortholog_many2many	0
Ighv8-2	IGHV2-5	ortholog_many2many	1
Ighv8-2	IGHV2OR16-5	ortholog_many2many	0
Ighv8-2	IGHV2-26	ortholog_many2many	1
Gm48591			
Gm54881	RN7SKP242	ortholog_many2many	0
Gm54881	RN7SKP147	ortholog_many2many	0
Gm54881	RN7SKP105	ortholog_many2many	0
Gm54881	RN7SKP66	ortholog_many2many	0
Obox6-ps1			
Gm50454			
Ighv1-2			
Gm6174			
Slc16a10	SLC16A10	ortholog_one2one	1
Mir7094-1			
Gm4518			
Ighv10-1			
Gm27023			
Ighv1-3			
Ighv1-4	IGHV1-45	ortholog_many2many	0
Ighv1-4	IGHV1-3	ortholog_many2many	0
Ighv1-4	IGHV1-69	ortholog_many2many	0
Ighv1-4		ortholog_many2many	0
Ighv1-4	IGHV1-2	ortholog_many2many	0
Ighv1-4	IGHV1-46	ortholog_many2many	0
Ighv1-4	IGHV1-69-2	ortholog_many2many	0
Ighv1-4	IGHV1OR15-1	ortholog_many2many	0
Ighv1-4	IGHV1OR15-9	ortholog_many2many	0
Ighv1-4	IGHV1-69D	ortholog_many2many	0
Ighv1-4	IGHV1-58	ortholog_many2many	0
Ighv1-4	IGHV1OR21-1	ortholog_many2many	0
Ighv1-4	IGHV1-18	ortholog_many2many	1
Ighv1-4	IGHV1-24	ortholog_many2many	1
Gm49859			
Gm25800			
Efna5	EFNA5	ortholog_one2one	1
Ighv10-2			
Ighv1-5	IGHV1-45	ortholog_many2many	0
Ighv1-5	IGHV1-3	ortholog_many2many	0
Ighv1-5	IGHV1-69	ortholog_many2many	0
Ighv1-5		ortholog_many2many	0
Ighv1-5	IGHV1-2	ortholog_many2many	0
Ighv1-5	IGHV1-46	ortholog_many2many	0
Ighv1-5	IGHV1-69-2	ortholog_many2many	0
Ighv1-5	IGHV1OR15-1	ortholog_many2many	0
Ighv1-5	IGHV1OR15-9	ortholog_many2many	0
Ighv1-5	IGHV1-69D	ortholog_many2many	0
Ighv1-5	IGHV1-58	ortholog_many2many	0
Ighv1-5	IGHV1OR21-1	ortholog_many2many	0
Ighv1-5	IGHV1-18	ortholog_many2many	1
Ighv1-5	IGHV1-24	ortholog_many2many	1
Ywhae	YWHAE	ortholog_one2one	1
Mir7094-2			
Ighv10-3			
Ighv1-6			
Spata7	SPATA7	ortholog_one2one	1
Fbxl17	FBXL17	ortholog_one2one	1
Gm25613			
Gm47598			
Npy2r	NPY2R	ortholog_one2one	1
Tbk1	TBK1	ortholog_one2one	1
Gm23205	RNU6-678P	ortholog_one2one	0
Gnpda1	GNPDA1	ortholog_one2one	1
Gm35323			
Gm44117			
Gm43347			
Ywhaq-ps3			
Gm55177			
Klf15	KLF15	ortholog_one2one	1
Megf9	MEGF9	ortholog_one2one	1
Gm30043			
Gm54647	RN7SKP106	ortholog_one2one	0
Gm43348			
Rbm46	RBM46	ortholog_one2one	1
Selenoo	SELENOO	ortholog_one2one	1
Gm11227			
Gm11228			
Gm37902			
Gm37262			
Gm6189			
Doc2b	DOC2B	ortholog_one2one	1
Gm11229			
Rps18-ps1			
Lamc1	LAMC1	ortholog_one2one	1
Gm11231			
Gm11232			
Gm54689			
Gm44421			
Gm4949			
Ndfip1	NDFIP1	ortholog_one2one	1
Gm45901			
Gm11233			
Gm54892			
Sox5	SOX5	ortholog_one2one	1
Gm24730			
Gm17228			
Gm54893			
Fer	FER	ortholog_one2one	1
Epb41	EPB41	ortholog_one2one	1
Gm12339			
Lrat	LRAT	ortholog_one2one	1
Grb7	GRB7	ortholog_one2one	1
Fgg	FGG	ortholog_one2one	1
6030458C11Rik	C5orf22	ortholog_one2one	1
Sycp2	SYCP2	ortholog_one2one	1
Cyp26c1	CYP26C1	ortholog_one2one	1
Xpot	XPOT	ortholog_one2one	1
Cyp26a1	CYP26A1	ortholog_one2one	1
Gm54663			
Gpr119	GPR119	ortholog_one2one	1
Fga			
Gla	GLA	ortholog_one2one	1
Gm45900			
Mir140	MIR140	ortholog_one2one	1
Psmd7	PSMD7	ortholog_one2one	1
Gm9066			
Gm9067			
Gm4757			
Pigk	PIGK	ortholog_one2one	1
Kmt5b	KMT5B	ortholog_one2one	1
Gm45261	CCDC195	ortholog_one2one	1
Gm38009			
Gm8818			
Shcbp1l	SHCBP1L	ortholog_one2one	1
Gm50344			
Gm50349			
Nr3c1	NR3C1	ortholog_one2one	1
Ikzf3	IKZF3	ortholog_one2one	1
Gm8940			
Gm54841			
Rbmx2	RBMX2	ortholog_one2one	1
Gm54842			
Cul4a	CUL4A	ortholog_one2one	1
Ighv1-7	IGHV1-45	ortholog_many2many	0
Ighv1-7	IGHV1-3	ortholog_many2many	0
Ighv1-7	IGHV1-69	ortholog_many2many	0
Ighv1-7		ortholog_many2many	0
Ighv1-7	IGHV1-2	ortholog_many2many	0
Ighv1-7	IGHV1-46	ortholog_many2many	0
Ighv1-7	IGHV1-69-2	ortholog_many2many	0
Ighv1-7	IGHV1OR15-1	ortholog_many2many	0
Ighv1-7	IGHV1OR15-9	ortholog_many2many	0
Ighv1-7	IGHV1-69D	ortholog_many2many	0
Ighv1-7	IGHV1-58	ortholog_many2many	0
Ighv1-7	IGHV1OR21-1	ortholog_many2many	0
Ighv1-7	IGHV1-18	ortholog_many2many	1
Ighv1-7	IGHV1-24	ortholog_many2many	1
Gm25106	RNU2-51P	ortholog_one2one	0
Pnpt1	PNPT1	ortholog_one2one	1
Ighv10-4			
Gm47370			
Gm47372			
Ighv1-8			
Ighv1-10			
Ighv1-11	IGHV1-45	ortholog_many2many	1
Ighv1-11	IGHV1-3	ortholog_many2many	0
Ighv1-11	IGHV1-69	ortholog_many2many	0
Ighv1-11		ortholog_many2many	0
Ighv1-11	IGHV1-2	ortholog_many2many	0
Ighv1-11	IGHV1-46	ortholog_many2many	0
Ighv1-11	IGHV1-69-2	ortholog_many2many	0
Ighv1-11	IGHV1OR15-1	ortholog_many2many	0
Ighv1-11	IGHV1OR15-9	ortholog_many2many	0
Ighv1-11	IGHV1-69D	ortholog_many2many	0
Ighv1-11	IGHV1-58	ortholog_many2many	0
Ighv1-11	IGHV1OR21-1	ortholog_many2many	0
Ighv1-11	IGHV1-18	ortholog_many2many	1
Ighv1-11	IGHV1-24	ortholog_many2many	1
Akap4	AKAP4	ortholog_one2one	1
Ighv1-12	IGHV1-45	ortholog_many2many	0
Ighv1-12	IGHV1-3	ortholog_many2many	0
Ighv1-12	IGHV1-69	ortholog_many2many	0
Ighv1-12		ortholog_many2many	0
Ighv1-12	IGHV1-2	ortholog_many2many	0
Ighv1-12	IGHV1-46	ortholog_many2many	1
Ighv1-12	IGHV1-69-2	ortholog_many2many	0
Ighv1-12	IGHV1OR15-1	ortholog_many2many	0
Ighv1-12	IGHV1OR15-9	ortholog_many2many	0
Ighv1-12	IGHV1-69D	ortholog_many2many	0
Ighv1-12	IGHV1-58	ortholog_many2many	0
Ighv1-12	IGHV1OR21-1	ortholog_many2many	0
Ighv1-12	IGHV1-18	ortholog_many2many	1
Ighv1-12	IGHV1-24	ortholog_many2many	1
Gm25588			
Gm37669			
Gm54637			
Dnah7b	DNAH7	ortholog_one2many	0
Ighv1-13			
Ccn4	CCN4	ortholog_one2one	1
Ighv1-14			
Ighv1-15	IGHV1-45	ortholog_many2many	0
Ighv1-15	IGHV1-3	ortholog_many2many	0
Ighv1-15	IGHV1-69	ortholog_many2many	0
Ighv1-15		ortholog_many2many	0
Ighv1-15	IGHV1-2	ortholog_many2many	0
Ighv1-15	IGHV1-46	ortholog_many2many	0
Ighv1-15	IGHV1-69-2	ortholog_many2many	0
Ighv1-15	IGHV1OR15-1	ortholog_many2many	0
Ighv1-15	IGHV1OR15-9	ortholog_many2many	0
Ighv1-15	IGHV1-69D	ortholog_many2many	0
Ighv1-15	IGHV1-58	ortholog_many2many	0
Ighv1-15	IGHV1OR21-1	ortholog_many2many	0
Ighv1-15	IGHV1-18	ortholog_many2many	1
Ighv1-15	IGHV1-24	ortholog_many2many	1
Ighv1-16	IGHV1-45	ortholog_many2many	0
Ighv1-16	IGHV1-3	ortholog_many2many	0
Ighv1-16	IGHV1-69	ortholog_many2many	0
Ighv1-16		ortholog_many2many	0
Ighv1-16	IGHV1-2	ortholog_many2many	0
Ighv1-16	IGHV1-46	ortholog_many2many	0
Ighv1-16	IGHV1-69-2	ortholog_many2many	0
Ighv1-16	IGHV1OR15-1	ortholog_many2many	0
Ighv1-16	IGHV1OR15-9	ortholog_many2many	0
Ighv1-16	IGHV1-69D	ortholog_many2many	0
Ighv1-16	IGHV1-58	ortholog_many2many	0
Ighv1-16	IGHV1OR21-1	ortholog_many2many	0
Ighv1-16	IGHV1-18	ortholog_many2many	0
Ighv1-16	IGHV1-24	ortholog_many2many	0
Ighv1-17-1			
Ighv1-17			
Ighv1-19-1			
Ighv1-21-1			
Ighv1-21			
Ighv1-22	IGHV1-45	ortholog_many2many	0
Ighv1-22	IGHV1-3	ortholog_many2many	0
Ighv1-22	IGHV1-69	ortholog_many2many	0
Ighv1-22		ortholog_many2many	0
Ighv1-22	IGHV1-2	ortholog_many2many	0
Ighv1-22	IGHV1-46	ortholog_many2many	0
Ighv1-22	IGHV1-69-2	ortholog_many2many	0
Ighv1-22	IGHV1OR15-1	ortholog_many2many	0
Ighv1-22	IGHV1OR15-9	ortholog_many2many	0
Ighv1-22	IGHV1-69D	ortholog_many2many	0
Ighv1-22	IGHV1-58	ortholog_many2many	0
Ighv1-22	IGHV1OR21-1	ortholog_many2many	0
Ighv1-22	IGHV1-18	ortholog_many2many	1
Ighv1-22	IGHV1-24	ortholog_many2many	1
Ppp1r3d	PPP1R3D	ortholog_one2one	1
Gm44794			
Gm13998			
Gm44795			
Fam217b	FAM217B	ortholog_one2one	1
Gm44792			
Ighv1-23	IGHV1-45	ortholog_many2many	0
Ighv1-23	IGHV1-3	ortholog_many2many	0
Ighv1-23	IGHV1-69	ortholog_many2many	0
Ighv1-23		ortholog_many2many	0
Ighv1-23	IGHV1-2	ortholog_many2many	0
Ighv1-23	IGHV1-46	ortholog_many2many	0
Ighv1-23	IGHV1-69-2	ortholog_many2many	0
Ighv1-23	IGHV1OR15-1	ortholog_many2many	0
Ighv1-23	IGHV1OR15-9	ortholog_many2many	0
Ighv1-23	IGHV1-69D	ortholog_many2many	0
Ighv1-23	IGHV1-58	ortholog_many2many	0
Ighv1-23	IGHV1OR21-1	ortholog_many2many	0
Ighv1-23	IGHV1-18	ortholog_many2many	1
Ighv1-23	IGHV1-24	ortholog_many2many	1
BC046251			
Ighv1-24	IGHV1-45	ortholog_many2many	0
Ighv1-24	IGHV1-3	ortholog_many2many	0
Ighv1-24	IGHV1-69	ortholog_many2many	0
Ighv1-24		ortholog_many2many	0
Ighv1-24	IGHV1-2	ortholog_many2many	0
Ighv1-24	IGHV1-46	ortholog_many2many	0
Ighv1-24	IGHV1-69-2	ortholog_many2many	0
Ighv1-24	IGHV1OR15-1	ortholog_many2many	0
Ighv1-24	IGHV1OR15-9	ortholog_many2many	0
Ighv1-24	IGHV1-69D	ortholog_many2many	0
Ighv1-24	IGHV1-58	ortholog_many2many	0
Ighv1-24	IGHV1OR21-1	ortholog_many2many	0
Ighv1-24	IGHV1-18	ortholog_many2many	0
Ighv1-24	IGHV1-24	ortholog_many2many	0
Tubgcp6	TUBGCP6	ortholog_one2one	1
Gm54924			
Ighv1-25			
Rpf2	RPF2	ortholog_one2one	1
Gm14380			
Zfand6	ZFAND6	ortholog_one2one	1
Ighv1-26	IGHV1-45	ortholog_many2many	0
Ighv1-26	IGHV1-3	ortholog_many2many	0
Ighv1-26	IGHV1-69	ortholog_many2many	0
Ighv1-26		ortholog_many2many	0
Ighv1-26	IGHV1-2	ortholog_many2many	0
Ighv1-26	IGHV1-46	ortholog_many2many	0
Ighv1-26	IGHV1-69-2	ortholog_many2many	0
Ighv1-26	IGHV1OR15-1	ortholog_many2many	0
Ighv1-26	IGHV1OR15-9	ortholog_many2many	0
Ighv1-26	IGHV1-69D	ortholog_many2many	0
Ighv1-26	IGHV1-58	ortholog_many2many	0
Ighv1-26	IGHV1OR21-1	ortholog_many2many	0
Ighv1-26	IGHV1-18	ortholog_many2many	1
Ighv1-26	IGHV1-24	ortholog_many2many	1
Fsip2l			
Cdh26	CDH26	ortholog_one2one	1
Ighv1-27			
Mir7065			
Zfhx3	ZFHX3	ortholog_one2one	1
Ighv1-28			
Ighv1-29			
Gm50398			
Pabpc2	PABPC1	ortholog_many2many	0
Pabpc2	PABPC3	ortholog_many2many	0
Ighv1-30			
Pja2	PJA2	ortholog_one2one	1
Gm50395			
Ighv1-31	IGHV1-45	ortholog_many2many	0
Ighv1-31	IGHV1-3	ortholog_many2many	0
Ighv1-31	IGHV1-69	ortholog_many2many	0
Ighv1-31		ortholog_many2many	0
Ighv1-31	IGHV1-2	ortholog_many2many	0
Ighv1-31	IGHV1-46	ortholog_many2many	0
Ighv1-31	IGHV1-69-2	ortholog_many2many	0
Ighv1-31	IGHV1OR15-1	ortholog_many2many	0
Ighv1-31	IGHV1OR15-9	ortholog_many2many	0
Ighv1-31	IGHV1-69D	ortholog_many2many	0
Ighv1-31	IGHV1-58	ortholog_many2many	0
Ighv1-31	IGHV1OR21-1	ortholog_many2many	0
Ighv1-31	IGHV1-18	ortholog_many2many	1
Ighv1-31	IGHV1-24	ortholog_many2many	1
Gm50396			
Yipf5	YIPF5	ortholog_one2one	1
Ighv1-32			
Ighv1-33			
Gm7219			
Hnrnph2	HNRNPH2	ortholog_one2one	1
Ighv1-34	IGHV1-45	ortholog_many2many	0
Ighv1-34	IGHV1-3	ortholog_many2many	0
Ighv1-34	IGHV1-69	ortholog_many2many	0
Ighv1-34		ortholog_many2many	0
Ighv1-34	IGHV1-2	ortholog_many2many	0
Ighv1-34	IGHV1-46	ortholog_many2many	0
Ighv1-34	IGHV1-69-2	ortholog_many2many	0
Ighv1-34	IGHV1OR15-1	ortholog_many2many	0
Ighv1-34	IGHV1OR15-9	ortholog_many2many	0
Ighv1-34	IGHV1-69D	ortholog_many2many	0
Ighv1-34	IGHV1-58	ortholog_many2many	0
Ighv1-34	IGHV1OR21-1	ortholog_many2many	0
Ighv1-34	IGHV1-18	ortholog_many2many	1
Ighv1-34	IGHV1-24	ortholog_many2many	1
Ighv1-35			
Kctd16	KCTD16	ortholog_one2one	1
Ptpn21	PTPN21	ortholog_one2one	1
Gm38042			
Gm38318			
Lamp1	LAMP1	ortholog_one2one	1
Gm50403			
Gm31019			
Kctd16			
Gm54708			
Gm50407			
Gm54709	RN7SKP210	ortholog_one2one	0
Gm54710	MIR544A	ortholog_one2one	0
Gm7855			
Gm14314			
Gm50408			
Gm7857			
Gm14293			
Gm50409			
Armcx4	ARMCX4	ortholog_one2one	1
Gm18530			
Prelid2	PRELID2	ortholog_one2one	1
Tpx2	TPX2	ortholog_one2one	1
Cnksr2	CNKSR2	ortholog_one2one	1
Rpl29-ps1			
Fgb	FGB	ortholog_one2one	1
Mir3108			
Lrp2bp	LRP2BP	ortholog_one2one	1
Gm18371			
Drosha	DROSHA	ortholog_one2one	1
Grxcr2	GRXCR2	ortholog_one2one	1
St6galnac5	ST6GALNAC5	ortholog_one2one	1
Rph3al	RPH3AL	ortholog_one2one	1
Sh3rf2	SH3RF2	ortholog_one2one	1
Gm43499			
Gm54898			
Mir6420			
Man2a1	MAN2A1	ortholog_one2one	1
Trrap	TRRAP	ortholog_one2one	1
n-R5s211			
Dhx9	DHX9	ortholog_one2one	1
Gm16232			
Gm42710			
St6galnac3	ST6GALNAC3	ortholog_one2one	1
Gm37786			
D930020B18Rik	C12orf56	ortholog_one2one	1
A530083M17Rik			
Gm54661			
4930597L12Rik			
Gm54662			
Gm22206			
Gm43833			
Gm25757			
Bbs7	BBS7	ortholog_one2one	1
Gm16075			
Liat1	LIAT1	ortholog_one2one	0
Gm17133			
4930583I09Rik			
Gm4701			
Nlrp3	NLRP3	ortholog_one2one	1
Gm25344			
Gm49865			
Tmem232	TMEM232	ortholog_one2one	1
Cstdc7			
Plac8l1	PLAC8L1	ortholog_one2one	1
Kics2	KICS2	ortholog_one2one	1
Gm18086			
Ighv1-38			
Gm5504			
Lars1	LARS1	ortholog_one2one	1
Gm1943			
Ighv1-39	IGHV1-45	ortholog_many2many	0
Ighv1-39	IGHV1-3	ortholog_many2many	0
Ighv1-39	IGHV1-69	ortholog_many2many	0
Ighv1-39		ortholog_many2many	0
Ighv1-39	IGHV1-2	ortholog_many2many	0
Ighv1-39	IGHV1-46	ortholog_many2many	0
Ighv1-39	IGHV1-69-2	ortholog_many2many	0
Ighv1-39	IGHV1OR15-1	ortholog_many2many	0
Ighv1-39	IGHV1OR15-9	ortholog_many2many	0
Ighv1-39	IGHV1-69D	ortholog_many2many	0
Ighv1-39	IGHV1-58	ortholog_many2many	0
Ighv1-39	IGHV1OR21-1	ortholog_many2many	0
Ighv1-39	IGHV1-18	ortholog_many2many	1
Ighv1-39	IGHV1-24	ortholog_many2many	1
Gm54845			
Pmfbp1	PMFBP1	ortholog_one2one	1
Gm44068			
Gtf3c6	GTF3C6	ortholog_one2one	1
Aldh1l1	ALDH1L1	ortholog_one2one	1
Tprgl-ps1			
Ighv1-40			
Vmn2r-ps62			
Or5ae2			
Ighv1-41			
Ighv1-42	IGHV1-45	ortholog_many2many	0
Ighv1-42	IGHV1-3	ortholog_many2many	0
Ighv1-42	IGHV1-69	ortholog_many2many	0
Ighv1-42		ortholog_many2many	0
Ighv1-42	IGHV1-2	ortholog_many2many	0
Ighv1-42	IGHV1-46	ortholog_many2many	0
Ighv1-42	IGHV1-69-2	ortholog_many2many	0
Ighv1-42	IGHV1OR15-1	ortholog_many2many	0
Ighv1-42	IGHV1OR15-9	ortholog_many2many	0
Ighv1-42	IGHV1-69D	ortholog_many2many	0
Ighv1-42	IGHV1-58	ortholog_many2many	0
Ighv1-42	IGHV1OR21-1	ortholog_many2many	0
Ighv1-42	IGHV1-18	ortholog_many2many	1
Ighv1-42	IGHV1-24	ortholog_many2many	1
Tprgl-ps2			
Gm47849			
Or5ae1			
Ighv1-43	IGHV1-45	ortholog_many2many	0
Ighv1-43	IGHV1-3	ortholog_many2many	0
Ighv1-43	IGHV1-69	ortholog_many2many	0
Ighv1-43		ortholog_many2many	0
Ighv1-43	IGHV1-2	ortholog_many2many	0
Ighv1-43	IGHV1-46	ortholog_many2many	0
Ighv1-43	IGHV1-69-2	ortholog_many2many	0
Ighv1-43	IGHV1OR15-1	ortholog_many2many	0
Ighv1-43	IGHV1OR15-9	ortholog_many2many	0
Ighv1-43	IGHV1-69D	ortholog_many2many	0
Ighv1-43	IGHV1-58	ortholog_many2many	0
Ighv1-43	IGHV1OR21-1	ortholog_many2many	0
Ighv1-43	IGHV1-18	ortholog_many2many	1
Ighv1-43	IGHV1-24	ortholog_many2many	1
Shc3	SHC3	ortholog_one2one	1
Ighv1-44			
Or5ae1			
Gm18560			
Vmn2r65			
Ighv1-45			
Ighv1-46			
Ighv1-47	IGHV1-45	ortholog_many2many	0
Ighv1-47	IGHV1-3	ortholog_many2many	0
Ighv1-47	IGHV1-69	ortholog_many2many	0
Ighv1-47		ortholog_many2many	0
Ighv1-47	IGHV1-2	ortholog_many2many	0
Ighv1-47	IGHV1-46	ortholog_many2many	0
Ighv1-47	IGHV1-69-2	ortholog_many2many	0
Ighv1-47	IGHV1OR15-1	ortholog_many2many	0
Ighv1-47	IGHV1OR15-9	ortholog_many2many	0
Ighv1-47	IGHV1-69D	ortholog_many2many	0
Ighv1-47	IGHV1-58	ortholog_many2many	0
Ighv1-47	IGHV1OR21-1	ortholog_many2many	0
Ighv1-47	IGHV1-18	ortholog_many2many	1
Ighv1-47	IGHV1-24	ortholog_many2many	1
Vmn2r66			
Rflnb	RFLNB	ortholog_one2one	1
Ighv8-3			
Ighv8-4	IGHV2-70D	ortholog_many2many	0
Ighv8-4	IGHV2-70	ortholog_many2many	0
Ighv8-4	IGHV2-5	ortholog_many2many	0
Ighv8-4	IGHV2OR16-5	ortholog_many2many	0
Ighv8-4	IGHV2-26	ortholog_many2many	1
Dhx38	DHX38	ortholog_one2one	1
Gm8659			
Gm15170			
Gm8662			
Ighv1-48			
Or2b11	OR2B11	ortholog_one2one	1
Gm15177			
Gm22522			
Ighv1-49	IGHV1-45	ortholog_many2many	1
Ighv1-49	IGHV1-3	ortholog_many2many	0
Ighv1-49	IGHV1-69	ortholog_many2many	1
Ighv1-49		ortholog_many2many	0
Ighv1-49	IGHV1-2	ortholog_many2many	0
Ighv1-49	IGHV1-46	ortholog_many2many	1
Ighv1-49	IGHV1-69-2	ortholog_many2many	1
Ighv1-49	IGHV1OR15-1	ortholog_many2many	0
Ighv1-49	IGHV1OR15-9	ortholog_many2many	0
Ighv1-49	IGHV1-69D	ortholog_many2many	1
Ighv1-49	IGHV1-58	ortholog_many2many	1
Ighv1-49	IGHV1OR21-1	ortholog_many2many	0
Ighv1-49	IGHV1-18	ortholog_many2many	1
Ighv1-49	IGHV1-24	ortholog_many2many	1
Gm15168			
Gm12261			
Gm5764			
Or2aa1			
Gm15185			
Gm14294			
Ighv8-5	IGHV2-70D	ortholog_many2many	0
Ighv8-5	IGHV2-70	ortholog_many2many	0
Ighv8-5	IGHV2-5	ortholog_many2many	0
Ighv8-5	IGHV2OR16-5	ortholog_many2many	0
Ighv8-5	IGHV2-26	ortholog_many2many	1
Mir5622			
Gm15188			
Mylk2	MYLK2	ortholog_one2one	1
Gm5027			
Zpbp2	ZPBP2	ortholog_one2one	1
Ighv1-50	IGHV1-45	ortholog_many2many	1
Ighv1-50	IGHV1-3	ortholog_many2many	1
Ighv1-50	IGHV1-69	ortholog_many2many	1
Ighv1-50		ortholog_many2many	0
Ighv1-50	IGHV1-2	ortholog_many2many	0
Ighv1-50	IGHV1-46	ortholog_many2many	1
Ighv1-50	IGHV1-69-2	ortholog_many2many	1
Ighv1-50	IGHV1OR15-1	ortholog_many2many	0
Ighv1-50	IGHV1OR15-9	ortholog_many2many	0
Ighv1-50	IGHV1-69D	ortholog_many2many	1
Ighv1-50	IGHV1-58	ortholog_many2many	1
Ighv1-50	IGHV1OR21-1	ortholog_many2many	0
Ighv1-50	IGHV1-18	ortholog_many2many	1
Ighv1-50	IGHV1-24	ortholog_many2many	1
Snord3a	SNORD3D	ortholog_one2one	0
Gm15189			
Snord3a	U3	ortholog_one2many	0
A930033M14Rik			
Clcn5	CLCN5	ortholog_one2one	1
Vmn2r-ps64			
Gm47867			
Vmn2r-ps65			
Vmn2r-ps66			
Amd1	AMD1	ortholog_one2many	1
Vmn2r-ps67			
Gm18358			
Ighv1-51			
Vmn2r67			
Ighv1-53	IGHV1-45	ortholog_many2many	1
Ighv1-53	IGHV1-3	ortholog_many2many	0
Ighv1-53	IGHV1-69	ortholog_many2many	1
Ighv1-53		ortholog_many2many	0
Ighv1-53	IGHV1-2	ortholog_many2many	0
Ighv1-53	IGHV1-46	ortholog_many2many	1
Ighv1-53	IGHV1-69-2	ortholog_many2many	1
Ighv1-53	IGHV1OR15-1	ortholog_many2many	0
Ighv1-53	IGHV1OR15-9	ortholog_many2many	0
Ighv1-53	IGHV1-69D	ortholog_many2many	1
Ighv1-53	IGHV1-58	ortholog_many2many	1
Ighv1-53	IGHV1OR21-1	ortholog_many2many	0
Ighv1-53	IGHV1-18	ortholog_many2many	1
Ighv1-53	IGHV1-24	ortholog_many2many	1
Gm54568			
Gm49100			
Ighv8-6	IGHV2-70D	ortholog_many2many	0
Ighv8-6	IGHV2-70	ortholog_many2many	0
Ighv8-6	IGHV2-5	ortholog_many2many	0
Ighv8-6	IGHV2OR16-5	ortholog_many2many	0
Ighv8-6	IGHV2-26	ortholog_many2many	1
Gm54569			
Cdh6	CDH6	ortholog_one2one	1
Gm9227			
Vmn2r-ps68			
Ighv1-54	IGHV1-45	ortholog_many2many	1
Ighv1-54	IGHV1-3	ortholog_many2many	0
Ighv1-54	IGHV1-69	ortholog_many2many	1
Ighv1-54		ortholog_many2many	0
Ighv1-54	IGHV1-2	ortholog_many2many	0
Ighv1-54	IGHV1-46	ortholog_many2many	1
Ighv1-54	IGHV1-69-2	ortholog_many2many	1
Ighv1-54	IGHV1OR15-1	ortholog_many2many	0
Ighv1-54	IGHV1OR15-9	ortholog_many2many	0
Ighv1-54	IGHV1-69D	ortholog_many2many	1
Ighv1-54	IGHV1-58	ortholog_many2many	1
Ighv1-54	IGHV1OR21-1	ortholog_many2many	0
Ighv1-54	IGHV1-18	ortholog_many2many	1
Ighv1-54	IGHV1-24	ortholog_many2many	1
Vmn2r68			
Foxs1	FOXS1	ortholog_one2one	1
Cdh4	CDH4	ortholog_one2one	1
Ighv1-55	IGHV1-45	ortholog_many2many	1
Ighv1-55	IGHV1-3	ortholog_many2many	0
Ighv1-55	IGHV1-69	ortholog_many2many	1
Ighv1-55		ortholog_many2many	0
Ighv1-55	IGHV1-2	ortholog_many2many	0
Ighv1-55	IGHV1-46	ortholog_many2many	1
Ighv1-55	IGHV1-69-2	ortholog_many2many	1
Ighv1-55	IGHV1OR15-1	ortholog_many2many	0
Ighv1-55	IGHV1OR15-9	ortholog_many2many	0
Ighv1-55	IGHV1-69D	ortholog_many2many	1
Ighv1-55	IGHV1-58	ortholog_many2many	1
Ighv1-55	IGHV1OR21-1	ortholog_many2many	0
Ighv1-55	IGHV1-18	ortholog_many2many	1
Ighv1-55	IGHV1-24	ortholog_many2many	1
Cks2	CKS2	ortholog_one2one	1
Gm20414			
Gm20415			
Vmn2r-ps69			
Gm7142			
Vmn2r69			
Ighv1-56	IGHV1-45	ortholog_many2many	1
Ighv1-56	IGHV1-3	ortholog_many2many	0
Ighv1-56	IGHV1-69	ortholog_many2many	1
Ighv1-56		ortholog_many2many	0
Ighv1-56	IGHV1-2	ortholog_many2many	0
Ighv1-56	IGHV1-46	ortholog_many2many	1
Ighv1-56	IGHV1-69-2	ortholog_many2many	1
Ighv1-56	IGHV1OR15-1	ortholog_many2many	0
Ighv1-56	IGHV1OR15-9	ortholog_many2many	0
Ighv1-56	IGHV1-69D	ortholog_many2many	1
Ighv1-56	IGHV1-58	ortholog_many2many	1
Ighv1-56	IGHV1OR21-1	ortholog_many2many	0
Ighv1-56	IGHV1-18	ortholog_many2many	1
Ighv1-56	IGHV1-24	ortholog_many2many	1
Gm7019			
Gm22806		ortholog_one2many	0
Ighv8-7			
Nln	NLN	ortholog_one2one	1
Ighv1-57			
Ighv8-8	IGHV2-70D	ortholog_many2many	0
